LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0106100000000	01	061	Geneva County, AL	2006	NA	11699	11257	442	3.8
CN0106300000000	01	063	Greene County, AL	2006	NA	3392	3201	191	5.6
CN0106500000000	01	065	Hale County, AL	2006	NA	7170	6792	378	5.3
CN0106700000000	01	067	Henry County, AL	2006	NA	7506	7204	302	4
CN0106900000000	01	069	Houston County, AL	2006	NA	46701	45099	1602	3.4
CN0107100000000	01	071	Jackson County, AL	2006	NA	27066	25852	1214	4.5
CN0107300000000	01	073	Jefferson County, AL	2006	NA	316750	304027	12723	4
CN0107500000000	01	075	Lamar County, AL	2006	NA	6043	5727	316	5.2
CN0107700000000	01	077	Lauderdale County, AL	2006	NA	42593	40795	1798	4.2
CN0107900000000	01	079	Lawrence County, AL	2006	NA	15644	14889	755	4.8
CN0108100000000	01	081	Lee County, AL	2006	NA	64828	62616	2212	3.4
CN0108300000000	01	083	Limestone County, AL	2006	NA	35764	34458	1306	3.7
CN0108500000000	01	085	Lowndes County, AL	2006	NA	4814	4448	366	7.6
CN0108700000000	01	087	Macon County, AL	2006	NA	8836	8368	468	5.3
CN0108900000000	01	089	Madison County, AL	2006	NA	161332	156018	5314	3.3
CN0109100000000	01	091	Marengo County, AL	2006	NA	8592	8193	399	4.6
CN0109300000000	01	093	Marion County, AL	2006	NA	13504	12913	591	4.4
CN0109500000000	01	095	Marshall County, AL	2006	NA	41986	40527	1459	3.5
CN0109700000000	01	097	Mobile County, AL	2006	NA	182019	174428	7591	4.2
CN0109900000000	01	099	Monroe County, AL	2006	NA	9323	8759	564	6
CN0110100000000	01	101	Montgomery County, AL	2006	NA	105711	101297	4414	4.2
CN0110300000000	01	103	Morgan County, AL	2006	NA	55887	53635	2252	4
CN0110500000000	01	105	Perry County, AL	2006	NA	3586	3284	302	8.4
CN0110700000000	01	107	Pickens County, AL	2006	NA	8113	7703	410	5.1
CN0110900000000	01	109	Pike County, AL	2006	NA	15166	14557	609	4
CN0111100000000	01	111	Randolph County, AL	2006	NA	9758	9237	521	5.3
CN0111300000000	01	113	Russell County, AL	2006	NA	21467	20204	1263	5.9
CN0111500000000	01	115	St. Clair County, AL	2006	NA	35053	33819	1234	3.5
CN0111700000000	01	117	Shelby County, AL	2006	NA	98394	95698	2696	2.7
CN0111900000000	01	119	Sumter County, AL	2006	NA	4791	4465	326	6.8
CN0112100000000	01	121	Talladega County, AL	2006	NA	39456	37413	2043	5.2
CN0112300000000	01	123	Tallapoosa County, AL	2006	NA	18536	17595	941	5.1
CN0112500000000	01	125	Tuscaloosa County, AL	2006	NA	87495	84619	2876	3.3
CN0112700000000	01	127	Walker County, AL	2006	NA	29877	28516	1361	4.6
CN0112900000000	01	129	Washington County, AL	2006	NA	6901	6501	400	5.8
CN0113100000000	01	131	Wilcox County, AL	2006	NA	3571	3260	311	8.7
CN0113300000000	01	133	Winston County, AL	2006	NA	10591	10067	524	4.9
CN0201300000000	02	013	Aleutians East Borough, AK	2006	NA	1141	1044	97	8.5
CN0201600000000	02	016	Aleutians West Census Area, AK	2006	NA	3214	3031	183	5.7
CN0202000000000	02	020	Anchorage Borough/municipality, AK	2006	NA	151530	143482	8048	5.3
CN0205000000000	02	050	Bethel Census Area, AK	2006	NA	6980	6057	923	13.2
CN0206000000000	02	060	Bristol Bay Borough, AK	2006	NA	1021	966	55	5.4
CN0206800000000	02	068	Denali Borough, AK	2006	NA	1648	1552	96	5.8
CN0207000000000	02	070	Dillingham Census Area, AK	2006	NA	2103	1902	201	9.6
CN0209000000000	02	090	Fairbanks North Star Borough, AK	2006	NA	45211	42634	2577	5.7
CN0210000000000	02	100	Haines Borough, AK	2006	NA	1453	1336	117	8.1
CN0211000000000	02	110	Juneau Borough/city, AK	2006	NA	18544	17645	899	4.8
CN0212200000000	02	122	Kenai Peninsula Borough, AK	2006	NA	25460	23373	2087	8.2
CN0213000000000	02	130	Ketchikan Gateway Borough, AK	2006	NA	8100	7603	497	6.1
CN0215000000000	02	150	Kodiak Island Borough, AK	2006	NA	6148	5688	460	7.5
CN0215800000000	02	158	Kusilvak Census Area, AK	2006	NA	2539	2012	527	20.8
CN0216400000000	02	164	Lake and Peninsula Borough, AK	2006	NA	1081	1015	66	6.1
CN0217000000000	02	170	Matanuska-Susitna Borough, AK	2006	NA	39042	36118	2924	7.5
CN0218000000000	02	180	Nome Census Area, AK	2006	NA	3897	3427	470	12.1
CN0218500000000	02	185	North Slope Borough, AK	2006	NA	4144	3860	284	6.9
CN0218800000000	02	188	Northwest Arctic Borough, AK	2006	NA	2963	2627	336	11.3
CN0220100000000	02	201	Prince of Wales-Outer Ketchikan Census Area, AK	2006	NA	2353	2016	337	14.3
CN0222000000000	02	220	Sitka Borough/city, AK	2006	NA	4684	4431	253	5.4
CN0223200000000	02	232	Skagway-Hoonah-Angoon Census Area, AK	2006	NA	1898	1657	241	12.7
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	2006	NA	3344	2986	358	10.7
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	2006	NA	5192	4749	443	8.5
CN0228000000000	02	280	Wrangell-Petersburg Census Area, AK	2006	NA	2907	2629	278	9.6
CN0228200000000	02	282	Yakutat Borough/city, AK	2006	NA	311	281	30	9.6
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	2006	NA	2790	2424	366	13.1
CN0400100000000	04	001	Apache County, AZ	2006	NA	20365	18320	2045	10
CN0400300000000	04	003	Cochise County, AZ	2006	NA	57210	54625	2585	4.5
CN0400500000000	04	005	Coconino County, AZ	2006	NA	69512	66470	3042	4.4
CN0400700000000	04	007	Gila County, AZ	2006	NA	20972	19878	1094	5.2
CN0400900000000	04	009	Graham County, AZ	2006	NA	13124	12456	668	5.1
CN0401100000000	04	011	Greenlee County, AZ	2006	NA	3774	3631	143	3.8
CN0401200000000	04	012	La Paz County, AZ	2006	NA	7759	7311	448	5.8
CN0401300000000	04	013	Maricopa County, AZ	2006	NA	1920575	1851719	68856	3.6
CN0401500000000	04	015	Mohave County, AZ	2006	NA	92888	88852	4036	4.3
CN0401700000000	04	017	Navajo County, AZ	2006	NA	38224	35396	2828	7.4
CN0401900000000	04	019	Pima County, AZ	2006	NA	451861	433523	18338	4.1
CN0402100000000	04	021	Pinal County, AZ	2006	NA	102937	97775	5162	5
CN0402300000000	04	023	Santa Cruz County, AZ	2006	NA	16746	15468	1278	7.6
CN0402500000000	04	025	Yavapai County, AZ	2006	NA	96732	92833	3899	4
CN0402700000000	04	027	Yuma County, AZ	2006	NA	77764	66129	11635	15
CN0500100000000	05	001	Arkansas County, AR	2006	NA	11749	10860	889	7.6
CN0500300000000	05	003	Ashley County, AR	2006	NA	9798	9067	731	7.5
CN0500500000000	05	005	Baxter County, AR	2006	NA	17534	16604	930	5.3
CN0500700000000	05	007	Benton County, AR	2006	NA	103728	100267	3461	3.3
CN0500900000000	05	009	Boone County, AR	2006	NA	17099	16256	843	4.9
CN0501100000000	05	011	Bradley County, AR	2006	NA	5719	5320	399	7
CN0501300000000	05	013	Calhoun County, AR	2006	NA	2672	2487	185	6.9
CN0501500000000	05	015	Carroll County, AR	2006	NA	14034	13429	605	4.3
CN0501700000000	05	017	Chicot County, AR	2006	NA	5031	4611	420	8.3
CN0501900000000	05	019	Clark County, AR	2006	NA	11021	10411	610	5.5
CN0502100000000	05	021	Clay County, AR	2006	NA	7138	6557	581	8.1
CN0502300000000	05	023	Cleburne County, AR	2006	NA	11643	11062	581	5
CN0502500000000	05	025	Cleveland County, AR	2006	NA	4238	3981	257	6.1
CN0502700000000	05	027	Columbia County, AR	2006	NA	11148	10475	673	6
CN0502900000000	05	029	Conway County, AR	2006	NA	9939	9451	488	4.9
CN0503100000000	05	031	Craighead County, AR	2006	NA	45843	43648	2195	4.8
CN0503300000000	05	033	Crawford County, AR	2006	NA	28157	26886	1271	4.5
CN0503500000000	05	035	Crittenden County, AR	2006	NA	22464	20939	1525	6.8
CN0503700000000	05	037	Cross County, AR	2006	NA	8654	8030	624	7.2
CN0503900000000	05	039	Dallas County, AR	2006	NA	3952	3694	258	6.5
CN0504100000000	05	041	Desha County, AR	2006	NA	6356	5778	578	9.1
CN0504300000000	05	043	Drew County, AR	2006	NA	8595	7911	684	8
CN0504500000000	05	045	Faulkner County, AR	2006	NA	53586	51235	2351	4.4
CN0504700000000	05	047	Franklin County, AR	2006	NA	8586	8217	369	4.3
CN0504900000000	05	049	Fulton County, AR	2006	NA	5128	4869	259	5.1
CN0505100000000	05	051	Garland County, AR	2006	NA	42313	40108	2205	5.2
CN0505300000000	05	053	Grant County, AR	2006	NA	8689	8266	423	4.9
CN0505500000000	05	055	Greene County, AR	2006	NA	19060	17981	1079	5.7
CN0505700000000	05	057	Hempstead County, AR	2006	NA	11097	10497	600	5.4
CN0505900000000	05	059	Hot Spring County, AR	2006	NA	15604	14798	806	5.2
CN0506100000000	05	061	Howard County, AR	2006	NA	6511	6160	351	5.4
CN0506300000000	05	063	Independence County, AR	2006	NA	17664	16695	969	5.5
CN0506500000000	05	065	Izard County, AR	2006	NA	5416	5082	334	6.2
CN0506700000000	05	067	Jackson County, AR	2006	NA	7925	7316	609	7.7
CN0506900000000	05	069	Jefferson County, AR	2006	NA	36465	33607	2858	7.8
CN0507100000000	05	071	Johnson County, AR	2006	NA	11184	10611	573	5.1
CN0507300000000	05	073	Lafayette County, AR	2006	NA	3158	2936	222	7
CN0507500000000	05	075	Lawrence County, AR	2006	NA	7479	6974	505	6.8
CN0507700000000	05	077	Lee County, AR	2006	NA	3618	3287	331	9.1
CN0507900000000	05	079	Lincoln County, AR	2006	NA	5196	4782	414	8
CN0508100000000	05	081	Little River County, AR	2006	NA	6535	6240	295	4.5
CN0508300000000	05	083	Logan County, AR	2006	NA	10322	9822	500	4.8
CN0508500000000	05	085	Lonoke County, AR	2006	NA	31679	30337	1342	4.2
CN0508700000000	05	087	Madison County, AR	2006	NA	7923	7638	285	3.6
CN0508900000000	05	089	Marion County, AR	2006	NA	6995	6633	362	5.2
CN0509100000000	05	091	Miller County, AR	2006	NA	19572	18662	910	4.6
CN0509300000000	05	093	Mississippi County, AR	2006	NA	21268	19610	1658	7.8
CN0509500000000	05	095	Monroe County, AR	2006	NA	3892	3613	279	7.2
CN0509700000000	05	097	Montgomery County, AR	2006	NA	4401	4195	206	4.7
CN0509900000000	05	099	Nevada County, AR	2006	NA	4446	4201	245	5.5
CN0510100000000	05	101	Newton County, AR	2006	NA	3608	3422	186	5.2
CN0510300000000	05	103	Ouachita County, AR	2006	NA	12531	11525	1006	8
CN0510500000000	05	105	Perry County, AR	2006	NA	4905	4661	244	5
CN0510700000000	05	107	Phillips County, AR	2006	NA	9148	8404	744	8.1
CN0510900000000	05	109	Pike County, AR	2006	NA	5375	5104	271	5
CN0511100000000	05	111	Poinsett County, AR	2006	NA	11359	10603	756	6.7
CN0511300000000	05	113	Polk County, AR	2006	NA	8928	8504	424	4.7
CN0511500000000	05	115	Pope County, AR	2006	NA	30229	28796	1433	4.7
CN0511700000000	05	117	Prairie County, AR	2006	NA	4517	4263	254	5.6
CN0511900000000	05	119	Pulaski County, AR	2006	NA	189922	180838	9084	4.8
CN0512100000000	05	121	Randolph County, AR	2006	NA	7829	7268	561	7.2
CN0512300000000	05	123	St. Francis County, AR	2006	NA	10814	9847	967	8.9
CN0512500000000	05	125	Saline County, AR	2006	NA	48576	46446	2130	4.4
CN0512700000000	05	127	Scott County, AR	2006	NA	4938	4720	218	4.4
CN0512900000000	05	129	Searcy County, AR	2006	NA	3559	3390	169	4.7
CN0513100000000	05	131	Sebastian County, AR	2006	NA	60935	58127	2808	4.6
CN0513300000000	05	133	Sevier County, AR	2006	NA	7781	7467	314	4
CN0513500000000	05	135	Sharp County, AR	2006	NA	6557	6117	440	6.7
CN0513700000000	05	137	Stone County, AR	2006	NA	4767	4503	264	5.5
CN0513900000000	05	139	Union County, AR	2006	NA	19852	18532	1320	6.6
CN0514100000000	05	141	Van Buren County, AR	2006	NA	7118	6690	428	6
CN0514300000000	05	143	Washington County, AR	2006	NA	103155	99421	3734	3.6
CN0514500000000	05	145	White County, AR	2006	NA	32299	30463	1836	5.7
CN0514700000000	05	147	Woodruff County, AR	2006	NA	3581	3285	296	8.3
CN0514900000000	05	149	Yell County, AR	2006	NA	10914	10425	489	4.5
CN0600100000000	06	001	Alameda County, CA	2006	NA	733836	701275	32561	4.4
CN0600300000000	06	003	Alpine County, CA	2006	NA	482	451	31	6.4
CN0600500000000	06	005	Amador County, CA	2006	NA	17236	16315	921	5.3
CN0600700000000	06	007	Butte County, CA	2006	NA	99752	93557	6195	6.2
CN0600900000000	06	009	Calaveras County, CA	2006	NA	20596	19390	1206	5.9
CN0601100000000	06	011	Colusa County, CA	2006	NA	9915	8701	1214	12.2
CN0601300000000	06	013	Contra Costa County, CA	2006	NA	510424	488580	21844	4.3
CN0601500000000	06	015	Del Norte County, CA	2006	NA	10793	10053	740	6.9
CN0601700000000	06	017	El Dorado County, CA	2006	NA	91558	87339	4219	4.6
CN0601900000000	06	019	Fresno County, CA	2006	NA	410430	377532	32898	8
CN0602100000000	06	021	Glenn County, CA	2006	NA	11612	10681	931	8
CN0602300000000	06	023	Humboldt County, CA	2006	NA	59404	56124	3280	5.5
CN0602500000000	06	025	Imperial County, CA	2006	NA	63023	53304	9719	15.4
CN0602700000000	06	027	Inyo County, CA	2006	NA	9010	8599	411	4.6
CN0602900000000	06	029	Kern County, CA	2006	NA	336093	310742	25351	7.5
CN0603100000000	06	031	Kings County, CA	2006	NA	54995	50355	4640	8.4
CN0603300000000	06	033	Lake County, CA	2006	NA	24273	22410	1863	7.7
CN0603500000000	06	035	Lassen County, CA	2006	NA	12217	11253	964	7.9
CN0603700000000	06	037	Los Angeles County, CA	2006	NA	4807873	4577565	230308	4.8
CN0603900000000	06	039	Madera County, CA	2006	NA	62732	58352	4380	7
CN0604100000000	06	041	Marin County, CA	2006	NA	130575	125967	4608	3.5
CN0604300000000	06	043	Mariposa County, CA	2006	NA	9008	8499	509	5.7
CN0604500000000	06	045	Mendocino County, CA	2006	NA	43242	40993	2249	5.2
CN0604700000000	06	047	Merced County, CA	2006	NA	97919	88681	9238	9.4
CN0604900000000	06	049	Modoc County, CA	2006	NA	3981	3672	309	7.8
CN0605100000000	06	051	Mono County, CA	2006	NA	8238	7874	364	4.4
CN0605300000000	06	053	Monterey County, CA	2006	NA	203070	189023	14047	6.9
CN0605500000000	06	055	Napa County, CA	2006	NA	71692	68927	2765	3.9
CN0605700000000	06	057	Nevada County, CA	2006	NA	49610	47443	2167	4.4
CN0605900000000	06	059	Orange County, CA	2006	NA	1597788	1543471	54317	3.4
CN0606100000000	06	061	Placer County, CA	2006	NA	168855	161825	7030	4.2
CN0606300000000	06	063	Plumas County, CA	2006	NA	10086	9314	772	7.7
CN0606500000000	06	065	Riverside County, CA	2006	NA	881248	836872	44376	5
CN0606700000000	06	067	Sacramento County, CA	2006	NA	668817	637010	31807	4.8
CN0606900000000	06	069	San Benito County, CA	2006	NA	24164	22433	1731	7.2
CN0607100000000	06	071	San Bernardino County, CA	2006	NA	860020	818622	41398	4.8
CN0607300000000	06	073	San Diego County, CA	2006	NA	1496145	1436821	59324	4
CN0607500000000	06	075	San Francisco County/city, CA	2006	NA	415749	398293	17456	4.2
CN0607700000000	06	077	San Joaquin County, CA	2006	NA	283597	262552	21045	7.4
CN0607900000000	06	079	San Luis Obispo County, CA	2006	NA	132376	127166	5210	3.9
CN0608100000000	06	081	San Mateo County, CA	2006	NA	364007	350645	13362	3.7
CN0608300000000	06	083	Santa Barbara County, CA	2006	NA	210884	202365	8519	4
CN0608500000000	06	085	Santa Clara County, CA	2006	NA	821565	784773	36792	4.5
CN0608700000000	06	087	Santa Cruz County, CA	2006	NA	143053	134990	8063	5.6
CN0608900000000	06	089	Shasta County, CA	2006	NA	82446	77008	5438	6.6
CN0609100000000	06	091	Sierra County, CA	2006	NA	1587	1469	118	7.4
CN0609300000000	06	093	Siskiyou County, CA	2006	NA	18596	17107	1489	8
CN0609500000000	06	095	Solano County, CA	2006	NA	207849	197727	10122	4.9
CN0609700000000	06	097	Sonoma County, CA	2006	NA	253990	243840	10150	4
CN0609900000000	06	099	Stanislaus County, CA	2006	NA	224294	206447	17847	8
CN0610100000000	06	101	Sutter County, CA	2006	NA	40363	36753	3610	8.9
CN0610300000000	06	103	Tehama County, CA	2006	NA	25054	23432	1622	6.5
CN0610500000000	06	105	Trinity County, CA	2006	NA	5058	4558	500	9.9
CN0610700000000	06	107	Tulare County, CA	2006	NA	187407	171467	15940	8.5
CN0610900000000	06	109	Tuolumne County, CA	2006	NA	25806	24316	1490	5.8
CN0611100000000	06	111	Ventura County, CA	2006	NA	419562	401509	18053	4.3
CN0611300000000	06	113	Yolo County, CA	2006	NA	93606	88766	4840	5.2
CN0611500000000	06	115	Yuba County, CA	2006	NA	26551	24218	2333	8.8
CN0800100000000	08	001	Adams County, CO	2006	NA	217152	206644	10508	4.8
CN0800300000000	08	003	Alamosa County, CO	2006	NA	8231	7849	382	4.6
CN0800500000000	08	005	Arapahoe County, CO	2006	NA	302717	289805	12912	4.3
CN0800700000000	08	007	Archuleta County, CO	2006	NA	6452	6186	266	4.1
CN0800900000000	08	009	Baca County, CO	2006	NA	2423	2348	75	3.1
CN0801100000000	08	011	Bent County, CO	2006	NA	2409	2274	135	5.6
CN0801300000000	08	013	Boulder County, CO	2006	NA	170598	164263	6335	3.7
CN0801400000000	08	014	Broomfield County/city, CO	2006	NA	25442	24355	1087	4.3
CN0801500000000	08	015	Chaffee County, CO	2006	NA	8148	7795	353	4.3
CN0801700000000	08	017	Cheyenne County, CO	2006	NA	1349	1313	36	2.7
CN0801900000000	08	019	Clear Creek County, CO	2006	NA	5791	5557	234	4
CN0802100000000	08	021	Conejos County, CO	2006	NA	3770	3523	247	6.6
CN0802300000000	08	023	Costilla County, CO	2006	NA	1326	1214	112	8.4
CN0802500000000	08	025	Crowley County, CO	2006	NA	1590	1482	108	6.8
CN0802700000000	08	027	Custer County, CO	2006	NA	1949	1866	83	4.3
CN0802900000000	08	029	Delta County, CO	2006	NA	15873	15240	633	4
CN0803100000000	08	031	Denver County/city, CO	2006	NA	306021	291349	14672	4.8
CN0803300000000	08	033	Dolores County, CO	2006	NA	985	921	64	6.5
CN0803500000000	08	035	Douglas County, CO	2006	NA	151085	145720	5365	3.6
CN0803700000000	08	037	Eagle County, CO	2006	NA	29827	28823	1004	3.4
CN0803900000000	08	039	Elbert County, CO	2006	NA	13123	12602	521	4
CN0804100000000	08	041	El Paso County, CO	2006	NA	295570	281919	13651	4.6
CN0804300000000	08	043	Fremont County, CO	2006	NA	19440	18362	1078	5.5
CN0804500000000	08	045	Garfield County, CO	2006	NA	33227	32244	983	3
CN0804700000000	08	047	Gilpin County, CO	2006	NA	3406	3269	137	4
CN0804900000000	08	049	Grand County, CO	2006	NA	8773	8488	285	3.2
CN0805100000000	08	051	Gunnison County, CO	2006	NA	9514	9215	299	3.1
CN0805300000000	08	053	Hinsdale County, CO	2006	NA	618	599	19	3.1
CN0805500000000	08	055	Huerfano County, CO	2006	NA	3371	3168	203	6
CN0805700000000	08	057	Jackson County, CO	2006	NA	1108	1076	32	2.9
CN0805900000000	08	059	Jefferson County, CO	2006	NA	304252	291546	12706	4.2
CN0806100000000	08	061	Kiowa County, CO	2006	NA	888	858	30	3.4
CN0806300000000	08	063	Kit Carson County, CO	2006	NA	4485	4349	136	3
CN0806500000000	08	065	Lake County, CO	2006	NA	4019	3849	170	4.2
CN0806700000000	08	067	La Plata County, CO	2006	NA	30309	29290	1019	3.4
CN0806900000000	08	069	Larimer County, CO	2006	NA	169350	162695	6655	3.9
CN0807100000000	08	071	Las Animas County, CO	2006	NA	8456	8114	342	4
CN0807300000000	08	073	Lincoln County, CO	2006	NA	3059	2950	109	3.6
CN0807500000000	08	075	Logan County, CO	2006	NA	11129	10745	384	3.5
CN0807700000000	08	077	Mesa County, CO	2006	NA	74156	71219	2937	4
CN0807900000000	08	079	Mineral County, CO	2006	NA	453	431	22	4.9
CN0808100000000	08	081	Moffat County, CO	2006	NA	8350	8036	314	3.8
CN0808300000000	08	083	Montezuma County, CO	2006	NA	13163	12582	581	4.4
CN0808500000000	08	085	Montrose County, CO	2006	NA	20286	19474	812	4
CN0808700000000	08	087	Morgan County, CO	2006	NA	14345	13789	556	3.9
CN0808900000000	08	089	Otero County, CO	2006	NA	9326	8761	565	6.1
CN0809100000000	08	091	Ouray County, CO	2006	NA	3009	2915	94	3.1
CN0809300000000	08	093	Park County, CO	2006	NA	9741	9357	384	3.9
CN0809500000000	08	095	Phillips County, CO	2006	NA	2395	2314	81	3.4
CN0809700000000	08	097	Pitkin County, CO	2006	NA	11262	10909	353	3.1
CN0809900000000	08	099	Prowers County, CO	2006	NA	6938	6535	403	5.8
CN0810100000000	08	101	Pueblo County, CO	2006	NA	70426	66466	3960	5.6
CN0810300000000	08	103	Rio Blanco County, CO	2006	NA	4735	4607	128	2.7
CN0810500000000	08	105	Rio Grande County, CO	2006	NA	6616	6309	307	4.6
CN0810700000000	08	107	Routt County, CO	2006	NA	14986	14508	478	3.2
CN0810900000000	08	109	Saguache County, CO	2006	NA	3198	2999	199	6.2
CN0811100000000	08	111	San Juan County, CO	2006	NA	551	524	27	4.9
CN0811300000000	08	113	San Miguel County, CO	2006	NA	5445	5261	184	3.4
CN0811500000000	08	115	Sedgwick County, CO	2006	NA	1628	1578	50	3.1
CN0811700000000	08	117	Summit County, CO	2006	NA	16845	16324	521	3.1
CN0811900000000	08	119	Teller County, CO	2006	NA	12800	12256	544	4.3
CN0812100000000	08	121	Washington County, CO	2006	NA	2898	2798	100	3.5
CN0812300000000	08	123	Weld County, CO	2006	NA	114953	109578	5375	4.7
CN0812500000000	08	125	Yuma County, CO	2006	NA	6506	6336	170	2.6
CN0900100000000	09	001	Fairfield County, CT	2006	NA	459839	442204	17635	3.8
CN0900300000000	09	003	Hartford County, CT	2006	NA	445627	424469	21158	4.7
CN0900500000000	09	005	Litchfield County, CT	2006	NA	103802	99647	4155	4
CN0900700000000	09	007	Middlesex County, CT	2006	NA	91260	87921	3339	3.7
CN0900900000000	09	009	New Haven County, CT	2006	NA	437427	416565	20862	4.8
CN0901100000000	09	011	New London County, CT	2006	NA	145569	139598	5971	4.1
CN0901300000000	09	013	Tolland County, CT	2006	NA	82675	79562	3113	3.8
CN0901500000000	09	015	Windham County, CT	2006	NA	62458	59229	3229	5.2
CN1000100000000	10	001	Kent County, DE	2006	NA	74093	71705	2388	3.2
CN1000300000000	10	003	New Castle County, DE	2006	NA	274789	264399	10390	3.8
CN1000500000000	10	005	Sussex County, DE	2006	NA	92302	89295	3007	3.3
CN1100100000000	11	001	District of Columbia	2006	NA	316083	297786	18297	5.8
CN1200100000000	12	001	Alachua County, FL	2006	NA	125843	122471	3372	2.7
CN1200300000000	12	003	Baker County, FL	2006	NA	11548	11219	329	2.8
CN1200500000000	12	005	Bay County, FL	2006	NA	85748	83077	2671	3.1
CN1200700000000	12	007	Bradford County, FL	2006	NA	12191	11843	348	2.9
CN1200900000000	12	009	Brevard County, FL	2006	NA	265618	256936	8682	3.3
CN1201100000000	12	011	Broward County, FL	2006	NA	983211	952640	30571	3.1
CN1201300000000	12	013	Calhoun County, FL	2006	NA	5386	5216	170	3.2
CN1201500000000	12	015	Charlotte County, FL	2006	NA	69533	67201	2332	3.4
CN1201700000000	12	017	Citrus County, FL	2006	NA	54552	52465	2087	3.8
CN1201900000000	12	019	Clay County, FL	2006	NA	91630	88878	2752	3
CN1202100000000	12	021	Collier County, FL	2006	NA	152464	147706	4758	3.1
CN1202300000000	12	023	Columbia County, FL	2006	NA	29805	28844	961	3.2
CN1202700000000	12	027	DeSoto County, FL	2006	NA	14209	13691	518	3.6
CN1202900000000	12	029	Dixie County, FL	2006	NA	5698	5499	199	3.5
CN1203100000000	12	031	Duval County, FL	2006	NA	432151	416893	15258	3.5
CN1203300000000	12	033	Escambia County, FL	2006	NA	138216	133846	4370	3.2
CN1203500000000	12	035	Flagler County, FL	2006	NA	30723	29335	1388	4.5
CN1203700000000	12	037	Franklin County, FL	2006	NA	5054	4903	151	3
CN1203900000000	12	039	Gadsden County, FL	2006	NA	21029	20303	726	3.5
CN1204100000000	12	041	Gilchrist County, FL	2006	NA	7728	7505	223	2.9
CN1204300000000	12	043	Glades County, FL	2006	NA	4691	4509	182	3.9
CN1204500000000	12	045	Gulf County, FL	2006	NA	6419	6221	198	3.1
CN1204700000000	12	047	Hamilton County, FL	2006	NA	4641	4463	178	3.8
CN1204900000000	12	049	Hardee County, FL	2006	NA	11982	11506	476	4
CN1205100000000	12	051	Hendry County, FL	2006	NA	17698	16578	1120	6.3
CN1205300000000	12	053	Hernando County, FL	2006	NA	59884	57191	2693	4.5
CN1205500000000	12	055	Highlands County, FL	2006	NA	40797	39270	1527	3.7
CN1205700000000	12	057	Hillsborough County, FL	2006	NA	585548	566146	19402	3.3
CN1205900000000	12	059	Holmes County, FL	2006	NA	8625	8362	263	3
