LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN0107100000000	01	071	Jackson County, AL	2011	NA	24163	21682	2481	10.3
CN0107300000000	01	073	Jefferson County, AL	2011	NA	319652	289916	29736	9.3
CN0107500000000	01	075	Lamar County, AL	2011	NA	5826	5260	566	9.7
CN0107700000000	01	077	Lauderdale County, AL	2011	NA	44048	40026	4022	9.1
CN0107900000000	01	079	Lawrence County, AL	2011	NA	14788	13177	1611	10.9
CN0108100000000	01	081	Lee County, AL	2011	NA	68316	62812	5504	8.1
CN0108300000000	01	083	Limestone County, AL	2011	NA	38990	35631	3359	8.6
CN0108500000000	01	085	Lowndes County, AL	2011	NA	4239	3489	750	17.7
CN0108700000000	01	087	Macon County, AL	2011	NA	8512	7317	1195	14
CN0108900000000	01	089	Madison County, AL	2011	NA	171726	157512	14214	8.3
CN0109100000000	01	091	Marengo County, AL	2011	NA	7875	6884	991	12.6
CN0109300000000	01	093	Marion County, AL	2011	NA	12556	11149	1407	11.2
CN0109500000000	01	095	Marshall County, AL	2011	NA	41085	37216	3869	9.4
CN0109700000000	01	097	Mobile County, AL	2011	NA	193851	172971	20880	10.8
CN0109900000000	01	099	Monroe County, AL	2011	NA	8325	7017	1308	15.7
CN0110100000000	01	101	Montgomery County, AL	2011	NA	109092	98491	10601	9.7
CN0110300000000	01	103	Morgan County, AL	2011	NA	58319	52810	5509	9.4
CN0110500000000	01	105	Perry County, AL	2011	NA	3866	3227	639	16.5
CN0110700000000	01	107	Pickens County, AL	2011	NA	7570	6663	907	12
CN0110900000000	01	109	Pike County, AL	2011	NA	15438	14070	1368	8.9
CN0111100000000	01	111	Randolph County, AL	2011	NA	9447	8374	1073	11.4
CN0111300000000	01	113	Russell County, AL	2011	NA	24604	22077	2527	10.3
CN0111500000000	01	115	St. Clair County, AL	2011	NA	38509	35135	3374	8.8
CN0111700000000	01	117	Shelby County, AL	2011	NA	104214	97727	6487	6.2
CN0111900000000	01	119	Sumter County, AL	2011	NA	5560	4829	731	13.1
CN0112100000000	01	121	Talladega County, AL	2011	NA	35293	31192	4101	11.6
CN0112300000000	01	123	Tallapoosa County, AL	2011	NA	18363	16266	2097	11.4
CN0112500000000	01	125	Tuscaloosa County, AL	2011	NA	95463	87532	7931	8.3
CN0112700000000	01	127	Walker County, AL	2011	NA	27092	24034	3058	11.3
CN0112900000000	01	129	Washington County, AL	2011	NA	7106	6070	1036	14.6
CN0113100000000	01	131	Wilcox County, AL	2011	NA	2979	2289	690	23.2
CN0113300000000	01	133	Winston County, AL	2011	NA	9819	8492	1327	13.5
CN0201300000000	02	013	Aleutians East Borough, AK	2011	NA	2183	2048	135	6.2
CN0201600000000	02	016	Aleutians West Census Area, AK	2011	NA	4255	4007	248	5.8
CN0202000000000	02	020	Anchorage Borough/municipality, AK	2011	NA	159006	149542	9464	6
CN0205000000000	02	050	Bethel Census Area, AK	2011	NA	7221	6137	1084	15
CN0206000000000	02	060	Bristol Bay Borough, AK	2011	NA	518	472	46	8.9
CN0206800000000	02	068	Denali Borough, AK	2011	NA	1018	879	139	13.7
CN0207000000000	02	070	Dillingham Census Area, AK	2011	NA	2106	1883	223	10.6
CN0209000000000	02	090	Fairbanks North Star Borough, AK	2011	NA	48354	45238	3116	6.4
CN0210000000000	02	100	Haines Borough, AK	2011	NA	1167	1050	117	10
CN0210500000000	02	105	Hoonah-Angoon Census Area, AK	2011	NA	1099	933	166	15.1
CN0211000000000	02	110	Juneau Borough/city, AK	2011	NA	17907	16913	994	5.6
CN0212200000000	02	122	Kenai Peninsula Borough, AK	2011	NA	27273	24675	2598	9.5
CN0213000000000	02	130	Ketchikan Gateway Borough, AK	2011	NA	7180	6560	620	8.6
CN0215000000000	02	150	Kodiak Island Borough, AK	2011	NA	6783	6281	502	7.4
CN0215800000000	02	158	Kusilvak Census Area, AK	2011	NA	2759	2177	582	21.1
CN0216400000000	02	164	Lake and Peninsula Borough, AK	2011	NA	638	542	96	15
CN0217000000000	02	170	Matanuska-Susitna Borough, AK	2011	NA	43368	39390	3978	9.2
CN0218000000000	02	180	Nome Census Area, AK	2011	NA	4127	3619	508	12.3
CN0218500000000	02	185	North Slope Borough, AK	2011	NA	3993	3690	303	7.6
CN0218800000000	02	188	Northwest Arctic Borough, AK	2011	NA	2987	2524	463	15.5
CN0219500000000	02	195	Petersburg Borough, AK	2011	NA	1856	1701	155	8.4
CN0219800000000	02	198	Prince of Wales-Hyder Census Area, AK	2011	NA	2572	2254	318	12.4
CN0222000000000	02	220	Sitka Borough/city, AK	2011	NA	4632	4348	284	6.1
CN0223000000000	02	230	Skagway Municipality, AK	2011	NA	716	600	116	16.2
CN0224000000000	02	240	Southeast Fairbanks Census Area, AK	2011	NA	3202	2804	398	12.4
CN0226100000000	02	261	Valdez-Cordova Census Area, AK	2011	NA	4938	4449	489	9.9
CN0227500000000	02	275	Wrangell Borough/city, AK	2011	NA	1051	972	79	7.5
CN0228200000000	02	282	Yakutat Borough/city, AK	2011	NA	301	269	32	10.6
CN0229000000000	02	290	Yukon-Koyukuk Census Area, AK	2011	NA	2706	2208	498	18.4
CN0400100000000	04	001	Apache County, AZ	2011	NA	23040	18788	4252	18.5
CN0400300000000	04	003	Cochise County, AZ	2011	NA	55917	50589	5328	9.5
CN0400500000000	04	005	Coconino County, AZ	2011	NA	71682	64846	6836	9.5
CN0400700000000	04	007	Gila County, AZ	2011	NA	21171	18725	2446	11.6
CN0400900000000	04	009	Graham County, AZ	2011	NA	14345	12916	1429	10
CN0401100000000	04	011	Greenlee County, AZ	2011	NA	3352	2982	370	11
CN0401200000000	04	012	La Paz County, AZ	2011	NA	7827	7057	770	9.8
CN0401300000000	04	013	Maricopa County, AZ	2011	NA	1894633	1732510	162123	8.6
CN0401500000000	04	015	Mohave County, AZ	2011	NA	79594	69823	9771	12.3
CN0401700000000	04	017	Navajo County, AZ	2011	NA	43344	36914	6430	14.8
CN0401900000000	04	019	Pima County, AZ	2011	NA	466908	427335	39573	8.5
CN0402100000000	04	021	Pinal County, AZ	2011	NA	149658	135043	14615	9.8
CN0402300000000	04	023	Santa Cruz County, AZ	2011	NA	20478	17311	3167	15.5
CN0402500000000	04	025	Yavapai County, AZ	2011	NA	93132	83953	9179	9.9
CN0402700000000	04	027	Yuma County, AZ	2011	NA	91935	69677	22258	24.2
CN0500100000000	05	001	Arkansas County, AR	2011	NA	10571	9279	1292	12.2
CN0500300000000	05	003	Ashley County, AR	2011	NA	10052	8946	1106	11
CN0500500000000	05	005	Baxter County, AR	2011	NA	16587	15046	1541	9.3
CN0500700000000	05	007	Benton County, AR	2011	NA	109419	102286	7133	6.5
CN0500900000000	05	009	Boone County, AR	2011	NA	16673	15343	1330	8
CN0501100000000	05	011	Bradley County, AR	2011	NA	4721	4150	571	12.1
CN0501300000000	05	013	Calhoun County, AR	2011	NA	2655	2401	254	9.6
CN0501500000000	05	015	Carroll County, AR	2011	NA	12891	11959	932	7.2
CN0501700000000	05	017	Chicot County, AR	2011	NA	4288	3724	564	13.2
CN0501900000000	05	019	Clark County, AR	2011	NA	10459	9385	1074	10.3
CN0502100000000	05	021	Clay County, AR	2011	NA	7301	6416	885	12.1
CN0502300000000	05	023	Cleburne County, AR	2011	NA	10574	9602	972	9.2
CN0502500000000	05	025	Cleveland County, AR	2011	NA	3880	3549	331	8.5
CN0502700000000	05	027	Columbia County, AR	2011	NA	10427	9383	1044	10
CN0502900000000	05	029	Conway County, AR	2011	NA	9033	8140	893	9.9
CN0503100000000	05	031	Craighead County, AR	2011	NA	49121	45487	3634	7.4
CN0503300000000	05	033	Crawford County, AR	2011	NA	27982	25501	2481	8.9
CN0503500000000	05	035	Crittenden County, AR	2011	NA	22747	20262	2485	10.9
CN0503700000000	05	037	Cross County, AR	2011	NA	8819	8079	740	8.4
CN0503900000000	05	039	Dallas County, AR	2011	NA	3428	3015	413	12
CN0504100000000	05	041	Desha County, AR	2011	NA	6164	5477	687	11.1
CN0504300000000	05	043	Drew County, AR	2011	NA	8799	7794	1005	11.4
CN0504500000000	05	045	Faulkner County, AR	2011	NA	59399	55122	4277	7.2
CN0504700000000	05	047	Franklin County, AR	2011	NA	7794	7196	598	7.7
CN0504900000000	05	049	Fulton County, AR	2011	NA	5121	4723	398	7.8
CN0505100000000	05	051	Garland County, AR	2011	NA	41729	38069	3660	8.8
CN0505300000000	05	053	Grant County, AR	2011	NA	8548	7916	632	7.4
CN0505500000000	05	055	Greene County, AR	2011	NA	20113	18155	1958	9.7
CN0505700000000	05	057	Hempstead County, AR	2011	NA	11048	10073	975	8.8
CN0505900000000	05	059	Hot Spring County, AR	2011	NA	14631	13424	1207	8.2
CN0506100000000	05	061	Howard County, AR	2011	NA	6767	6261	506	7.5
CN0506300000000	05	063	Independence County, AR	2011	NA	16705	15143	1562	9.4
CN0506500000000	05	065	Izard County, AR	2011	NA	5226	4707	519	9.9
CN0506700000000	05	067	Jackson County, AR	2011	NA	6705	5926	779	11.6
CN0506900000000	05	069	Jefferson County, AR	2011	NA	33681	29932	3749	11.1
CN0507100000000	05	071	Johnson County, AR	2011	NA	11144	10266	878	7.9
CN0507300000000	05	073	Lafayette County, AR	2011	NA	3031	2740	291	9.6
CN0507500000000	05	075	Lawrence County, AR	2011	NA	7506	6766	740	9.9
CN0507700000000	05	077	Lee County, AR	2011	NA	3692	3340	352	9.5
CN0507900000000	05	079	Lincoln County, AR	2011	NA	4775	4328	447	9.4
CN0508100000000	05	081	Little River County, AR	2011	NA	6135	5654	481	7.8
CN0508300000000	05	083	Logan County, AR	2011	NA	9654	8803	851	8.8
CN0508500000000	05	085	Lonoke County, AR	2011	NA	33401	31076	2325	7
CN0508700000000	05	087	Madison County, AR	2011	NA	7234	6743	491	6.8
CN0508900000000	05	089	Marion County, AR	2011	NA	6752	6114	638	9.4
CN0509100000000	05	091	Miller County, AR	2011	NA	20778	19454	1324	6.4
CN0509300000000	05	093	Mississippi County, AR	2011	NA	20969	18439	2530	12.1
CN0509500000000	05	095	Monroe County, AR	2011	NA	3395	3072	323	9.5
CN0509700000000	05	097	Montgomery County, AR	2011	NA	3846	3490	356	9.3
CN0509900000000	05	099	Nevada County, AR	2011	NA	4190	3794	396	9.5
CN0510100000000	05	101	Newton County, AR	2011	NA	3797	3512	285	7.5
CN0510300000000	05	103	Ouachita County, AR	2011	NA	11140	9975	1165	10.5
CN0510500000000	05	105	Perry County, AR	2011	NA	4514	4092	422	9.3
CN0510700000000	05	107	Phillips County, AR	2011	NA	8436	7410	1026	12.2
CN0510900000000	05	109	Pike County, AR	2011	NA	4713	4245	468	9.9
CN0511100000000	05	111	Poinsett County, AR	2011	NA	10802	9768	1034	9.6
CN0511300000000	05	113	Polk County, AR	2011	NA	8961	8240	721	8
CN0511500000000	05	115	Pope County, AR	2011	NA	30617	28225	2392	7.8
CN0511700000000	05	117	Prairie County, AR	2011	NA	3929	3588	341	8.7
CN0511900000000	05	119	Pulaski County, AR	2011	NA	189816	175617	14199	7.5
CN0512100000000	05	121	Randolph County, AR	2011	NA	7182	6371	811	11.3
CN0512300000000	05	123	St. Francis County, AR	2011	NA	9836	8741	1095	11.1
CN0512500000000	05	125	Saline County, AR	2011	NA	54136	50528	3608	6.7
CN0512700000000	05	127	Scott County, AR	2011	NA	4868	4525	343	7
CN0512900000000	05	129	Searcy County, AR	2011	NA	3332	3026	306	9.2
CN0513100000000	05	131	Sebastian County, AR	2011	NA	59517	54359	5158	8.7
CN0513300000000	05	133	Sevier County, AR	2011	NA	6428	5838	590	9.2
CN0513500000000	05	135	Sharp County, AR	2011	NA	6288	5613	675	10.7
CN0513700000000	05	137	Stone County, AR	2011	NA	5396	4913	483	9
CN0513900000000	05	139	Union County, AR	2011	NA	17013	15223	1790	10.5
CN0514100000000	05	141	Van Buren County, AR	2011	NA	6763	6017	746	11
CN0514300000000	05	143	Washington County, AR	2011	NA	104674	98067	6607	6.3
CN0514500000000	05	145	White County, AR	2011	NA	36784	33596	3188	8.7
CN0514700000000	05	147	Woodruff County, AR	2011	NA	3559	3167	392	11
CN0514900000000	05	149	Yell County, AR	2011	NA	9633	8914	719	7.5
CN0600100000000	06	001	Alameda County, CA	2011	NA	786756	707381	79375	10.1
CN0600300000000	06	003	Alpine County, CA	2011	NA	594	518	76	12.8
CN0600500000000	06	005	Amador County, CA	2011	NA	15095	13040	2055	13.6
CN0600700000000	06	007	Butte County, CA	2011	NA	100647	86891	13756	13.7
CN0600900000000	06	009	Calaveras County, CA	2011	NA	20668	17769	2899	14
CN0601100000000	06	011	Colusa County, CA	2011	NA	11376	8959	2417	21.2
CN0601300000000	06	013	Contra Costa County, CA	2011	NA	529551	475011	54540	10.3
CN0601500000000	06	015	Del Norte County, CA	2011	NA	10895	9446	1449	13.3
CN0601700000000	06	017	El Dorado County, CA	2011	NA	89690	79188	10502	11.7
CN0601900000000	06	019	Fresno County, CA	2011	NA	443510	370225	73285	16.5
CN0602100000000	06	021	Glenn County, CA	2011	NA	13167	11124	2043	15.5
CN0602300000000	06	023	Humboldt County, CA	2011	NA	65106	58228	6878	10.6
CN0602500000000	06	025	Imperial County, CA	2011	NA	79456	56524	22932	28.9
CN0602700000000	06	027	Inyo County, CA	2011	NA	9682	8741	941	9.7
CN0602900000000	06	029	Kern County, CA	2011	NA	382367	325712	56655	14.8
CN0603100000000	06	031	Kings County, CA	2011	NA	59123	49718	9405	15.9
CN0603300000000	06	033	Lake County, CA	2011	NA	29611	25310	4301	14.5
CN0603500000000	06	035	Lassen County, CA	2011	NA	11785	10190	1595	13.5
CN0603700000000	06	037	Los Angeles County, CA	2011	NA	4928464	4327923	600541	12.2
CN0603900000000	06	039	Madera County, CA	2011	NA	62014	51990	10024	16.2
CN0604100000000	06	041	Marin County, CA	2011	NA	134576	124801	9775	7.3
CN0604300000000	06	043	Mariposa County, CA	2011	NA	8661	7520	1141	13.2
CN0604500000000	06	045	Mendocino County, CA	2011	NA	40953	36284	4669	11.4
CN0604700000000	06	047	Merced County, CA	2011	NA	114735	94500	20235	17.6
CN0604900000000	06	049	Modoc County, CA	2011	NA	3620	3042	578	16
CN0605100000000	06	051	Mono County, CA	2011	NA	8832	7944	888	10.1
CN0605300000000	06	053	Monterey County, CA	2011	NA	216558	189146	27412	12.7
CN0605500000000	06	055	Napa County, CA	2011	NA	70760	63846	6914	9.8
CN0605700000000	06	057	Nevada County, CA	2011	NA	49021	43590	5431	11.1
CN0605900000000	06	059	Orange County, CA	2011	NA	1546389	1406411	139978	9.1
CN0606100000000	06	061	Placer County, CA	2011	NA	173744	154923	18821	10.8
CN0606300000000	06	063	Plumas County, CA	2011	NA	8890	7326	1564	17.6
CN0606500000000	06	065	Riverside County, CA	2011	NA	978514	849635	128879	13.2
CN0606700000000	06	067	Sacramento County, CA	2011	NA	679995	597683	82312	12.1
CN0606900000000	06	069	San Benito County, CA	2011	NA	28281	24179	4102	14.5
CN0607100000000	06	071	San Bernardino County, CA	2011	NA	888513	774166	114347	12.9
CN0607300000000	06	073	San Diego County, CA	2011	NA	1524582	1367250	157332	10.3
CN0607500000000	06	075	San Francisco County/city, CA	2011	NA	494760	454861	39899	8.1
CN0607700000000	06	077	San Joaquin County, CA	2011	NA	311363	260997	50366	16.2
CN0607900000000	06	079	San Luis Obispo County, CA	2011	NA	134374	121509	12865	9.6
CN0608100000000	06	081	San Mateo County, CA	2011	NA	399859	369827	30032	7.5
CN0608300000000	06	083	Santa Barbara County, CA	2011	NA	213005	193023	19982	9.4
CN0608500000000	06	085	Santa Clara County, CA	2011	NA	939851	852426	87425	9.3
CN0608700000000	06	087	Santa Cruz County, CA	2011	NA	141335	122865	18470	13.1
CN0608900000000	06	089	Shasta County, CA	2011	NA	77044	64762	12282	15.9
CN0609100000000	06	091	Sierra County, CA	2011	NA	1601	1363	238	14.9
CN0609300000000	06	093	Siskiyou County, CA	2011	NA	19435	16134	3301	17
CN0609500000000	06	095	Solano County, CA	2011	NA	202241	177619	24622	12.2
CN0609700000000	06	097	Sonoma County, CA	2011	NA	246171	220958	25213	10.2
CN0609900000000	06	099	Stanislaus County, CA	2011	NA	242320	202360	39960	16.5
CN0610100000000	06	101	Sutter County, CA	2011	NA	45939	37596	8343	18.2
CN0610300000000	06	103	Tehama County, CA	2011	NA	25574	21744	3830	15
CN0610500000000	06	105	Trinity County, CA	2011	NA	5385	4486	899	16.7
CN0610700000000	06	107	Tulare County, CA	2011	NA	203474	168687	34787	17.1
CN0610900000000	06	109	Tuolumne County, CA	2011	NA	22725	19440	3285	14.5
CN0611100000000	06	111	Ventura County, CA	2011	NA	431718	387495	44223	10.2
CN0611300000000	06	113	Yolo County, CA	2011	NA	101806	89818	11988	11.8
CN0611500000000	06	115	Yuba County, CA	2011	NA	28948	24035	4913	17
CN0800100000000	08	001	Adams County, CO	2011	NA	236385	212931	23454	9.9
CN0800300000000	08	003	Alamosa County, CO	2011	NA	7684	6942	742	9.7
CN0800500000000	08	005	Arapahoe County, CO	2011	NA	319253	292867	26386	8.3
CN0800700000000	08	007	Archuleta County, CO	2011	NA	5748	5169	579	10.1
CN0800900000000	08	009	Baca County, CO	2011	NA	2068	1969	99	4.8
CN0801100000000	08	011	Bent County, CO	2011	NA	1929	1770	159	8.2
CN0801300000000	08	013	Boulder County, CO	2011	NA	172002	160904	11098	6.5
CN0801400000000	08	014	Broomfield County/city, CO	2011	NA	31768	29539	2229	7
CN0801500000000	08	015	Chaffee County, CO	2011	NA	8301	7702	599	7.2
CN0801700000000	08	017	Cheyenne County, CO	2011	NA	1050	1006	44	4.2
CN0801900000000	08	019	Clear Creek County, CO	2011	NA	5500	5094	406	7.4
CN0802100000000	08	021	Conejos County, CO	2011	NA	3728	3338	390	10.5
CN0802300000000	08	023	Costilla County, CO	2011	NA	1582	1397	185	11.7
CN0802500000000	08	025	Crowley County, CO	2011	NA	1488	1356	132	8.9
CN0802700000000	08	027	Custer County, CO	2011	NA	2017	1889	128	6.3
CN0802900000000	08	029	Delta County, CO	2011	NA	14409	12905	1504	10.4
CN0803100000000	08	031	Denver County/city, CO	2011	NA	352226	321953	30273	8.6
CN0803300000000	08	033	Dolores County, CO	2011	NA	947	826	121	12.8
CN0803500000000	08	035	Douglas County, CO	2011	NA	158279	148154	10125	6.4
CN0803700000000	08	037	Eagle County, CO	2011	NA	32147	29624	2523	7.8
CN0803900000000	08	039	Elbert County, CO	2011	NA	12674	11724	950	7.5
CN0804100000000	08	041	El Paso County, CO	2011	NA	307563	279542	28021	9.1
CN0804300000000	08	043	Fremont County, CO	2011	NA	15916	14005	1911	12
CN0804500000000	08	045	Garfield County, CO	2011	NA	31376	28404	2972	9.5
CN0804700000000	08	047	Gilpin County, CO	2011	NA	3269	3033	236	7.2
CN0804900000000	08	049	Grand County, CO	2011	NA	8795	8087	708	8.1
CN0805100000000	08	051	Gunnison County, CO	2011	NA	9935	9336	599	6
CN0805300000000	08	053	Hinsdale County, CO	2011	NA	473	449	24	5.1
CN0805500000000	08	055	Huerfano County, CO	2011	NA	2659	2298	361	13.6
CN0805700000000	08	057	Jackson County, CO	2011	NA	893	839	54	6
CN0805900000000	08	059	Jefferson County, CO	2011	NA	302402	278353	24049	8
CN0806100000000	08	061	Kiowa County, CO	2011	NA	836	794	42	5
CN0806300000000	08	063	Kit Carson County, CO	2011	NA	4265	4065	200	4.7
CN0806500000000	08	065	Lake County, CO	2011	NA	4377	3936	441	10.1
CN0806700000000	08	067	La Plata County, CO	2011	NA	29476	27408	2068	7
CN0806900000000	08	069	Larimer County, CO	2011	NA	170942	158704	12238	7.2
CN0807100000000	08	071	Las Animas County, CO	2011	NA	6977	6208	769	11
CN0807300000000	08	073	Lincoln County, CO	2011	NA	2193	2054	139	6.3
CN0807500000000	08	075	Logan County, CO	2011	NA	11081	10388	693	6.3
CN0807700000000	08	077	Mesa County, CO	2011	NA	75475	67738	7737	10.3
CN0807900000000	08	079	Mineral County, CO	2011	NA	426	403	23	5.4
CN0808100000000	08	081	Moffat County, CO	2011	NA	7861	7130	731	9.3
CN0808300000000	08	083	Montezuma County, CO	2011	NA	12986	11850	1136	8.7
CN0808500000000	08	085	Montrose County, CO	2011	NA	20017	17805	2212	11.1
CN0808700000000	08	087	Morgan County, CO	2011	NA	15043	14040	1003	6.7
CN0808900000000	08	089	Otero County, CO	2011	NA	8473	7629	844	10
CN0809100000000	08	091	Ouray County, CO	2011	NA	2023	1817	206	10.2
CN0809300000000	08	093	Park County, CO	2011	NA	9406	8683	723	7.7
CN0809500000000	08	095	Phillips County, CO	2011	NA	2154	2039	115	5.3
CN0809700000000	08	097	Pitkin County, CO	2011	NA	10926	10072	854	7.8
CN0809900000000	08	099	Prowers County, CO	2011	NA	6242	5829	413	6.6
CN0810100000000	08	101	Pueblo County, CO	2011	NA	75117	67211	7906	10.5
CN0810300000000	08	103	Rio Blanco County, CO	2011	NA	3119	2874	245	7.9
CN0810500000000	08	105	Rio Grande County, CO	2011	NA	5152	4519	633	12.3
CN0810700000000	08	107	Routt County, CO	2011	NA	14288	13111	1177	8.2
CN0810900000000	08	109	Saguache County, CO	2011	NA	3015	2679	336	11.1
CN0811100000000	08	111	San Juan County, CO	2011	NA	522	461	61	11.7
CN0811300000000	08	113	San Miguel County, CO	2011	NA	4885	4492	393	8
CN0811500000000	08	115	Sedgwick County, CO	2011	NA	1096	1009	87	7.9
CN0811700000000	08	117	Summit County, CO	2011	NA	19255	18003	1252	6.5
CN0811900000000	08	119	Teller County, CO	2011	NA	12154	11024	1130	9.3
CN0812100000000	08	121	Washington County, CO	2011	NA	2589	2448	141	5.4
CN0812300000000	08	123	Weld County, CO	2011	NA	134285	122737	11548	8.6
CN0812500000000	08	125	Yuma County, CO	2011	NA	4962	4701	261	5.3
CN0900100000000	09	001	Fairfield County, CT	2011	NA	476904	437780	39124	8.2
CN0900300000000	09	003	Hartford County, CT	2011	NA	479861	436459	43402	9
CN0900500000000	09	005	Litchfield County, CT	2011	NA	108020	99231	8789	8.1
CN0900700000000	09	007	Middlesex County, CT	2011	NA	93654	86510	7144	7.6
CN0900900000000	09	009	New Haven County, CT	2011	NA	462351	417569	44782	9.7
CN0901100000000	09	011	New London County, CT	2011	NA	143095	130410	12685	8.9
CN0901300000000	09	013	Tolland County, CT	2011	NA	86365	79857	6508	7.5
CN0901500000000	09	015	Windham County, CT	2011	NA	64525	58152	6373	9.9
CN1000100000000	10	001	Kent County, DE	2011	NA	74064	67996	6068	8.2
CN1000300000000	10	003	New Castle County, DE	2011	NA	277387	257260	20127	7.3
CN1000500000000	10	005	Sussex County, DE	2011	NA	91896	84830	7066	7.7
CN1100100000000	11	001	District of Columbia	2011	NA	350778	315171	35607	10.2
CN1200100000000	12	001	Alachua County, FL	2011	NA	129027	119251	9776	7.6
CN1200300000000	12	003	Baker County, FL	2011	NA	11506	10333	1173	10.2
CN1200500000000	12	005	Bay County, FL	2011	NA	87205	78311	8894	10.2
CN1200700000000	12	007	Bradford County, FL	2011	NA	11507	10462	1045	9.1
CN1200900000000	12	009	Brevard County, FL	2011	NA	265213	236336	28877	10.9
CN1201100000000	12	011	Broward County, FL	2011	NA	951445	861686	89759	9.4
CN1201300000000	12	013	Calhoun County, FL	2011	NA	5242	4698	544	10.4
CN1201500000000	12	015	Charlotte County, FL	2011	NA	65722	58308	7414	11.3
CN1201700000000	12	017	Citrus County, FL	2011	NA	52057	45546	6511	12.5
CN1201900000000	12	019	Clay County, FL	2011	NA	96166	87408	8758	9.1
CN1202100000000	12	021	Collier County, FL	2011	NA	148810	133729	15081	10.1
CN1202300000000	12	023	Columbia County, FL	2011	NA	28242	25337	2905	10.3
CN1202700000000	12	027	DeSoto County, FL	2011	NA	13884	12447	1437	10.4
CN1202900000000	12	029	Dixie County, FL	2011	NA	5754	5047	707	12.3
CN1203100000000	12	031	Duval County, FL	2011	NA	456441	409556	46885	10.3
CN1203300000000	12	033	Escambia County, FL	2011	NA	140774	127131	13643	9.7
CN1203500000000	12	035	Flagler County, FL	2011	NA	41940	37167	4773	11.4
CN1203700000000	12	037	Franklin County, FL	2011	NA	5051	4665	386	7.6
CN1203900000000	12	039	Gadsden County, FL	2011	NA	19614	17342	2272	11.6
CN1204100000000	12	041	Gilchrist County, FL	2011	NA	6857	6151	706	10.3
CN1204300000000	12	043	Glades County, FL	2011	NA	5292	4788	504	9.5
CN1204500000000	12	045	Gulf County, FL	2011	NA	6241	5638	603	9.7
CN1204700000000	12	047	Hamilton County, FL	2011	NA	4898	4389	509	10.4
CN1204900000000	12	049	Hardee County, FL	2011	NA	11916	10718	1198	10.1
CN1205100000000	12	051	Hendry County, FL	2011	NA	17971	15482	2489	13.9
